"DATA_ID","STUDY_ID","MULTIPLE_MEASUREMENT","EXPOSURE_DURATION_HOURS","COMMON_CONTROL","AI_NAME","AI_50_TYPE","AI_ERROR_TYPE","FORM_NAME","FORM_50_TYPE","FORM_ERROR_TYPE","SPECIES_NAME_BINOMIAL","STRAIN_CLONE_SOURCE","SPECIES_CLASS","SPECIES_PHYLUM","SPECIES_KINGDOM","ECOSYSTEM","LIFE_STAGE","PESTICIDE_CLASS","SEX","EXPOSURE_ROUTE","ACUTE_CHRONIC_TOXICITY","TEMPERATURE_.C","PH","FEEDING_STATE","AGE_TEST_ORGANISM_HOURS","REGULATORY_STANDARDISED_GUIDELINES_FOLLOWED","WATER_HARDNESS_mg_L_Ca_CO3","SE_SIMULATION_REQUIRED","FORMULATION_TYPE","YEAR_PUBLISHED","NOTES","AI_50","AI_N_INDIVIDUAL","AI_SE_INDIVIDUAL","AI_SE_ESS_0.046","AI_SE_ESS_0.442","AI_SE_CONTAINER","FORM_50","FORM_N_INDIVIDUAL","FORM_SE_INDIVIDUAL","FORM_SE_ESS_0.046","FORM_SE_ESS_0.442","FORM_SE_CONTAINER","LRR","LRR_VAR_INDIVIDUAL","LRR_VAR_CONTAINER_0.046","LRR_VAR_CONTAINER_0.442","LRR_VAR_CONTAINER"
394,"scopus2838","scopus2838_5",168,"scopus2838_e","Isofenphos","LD50","CI_95","Amaze 15G","LD50","CI_95","Colinus virginianus","Charles C. Brown","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","mixed","oral-proventriculus","acute","n/a","n/a","starved","432","YES","n/a","NO","granules",1984,"n/a",13,8,1.2687005125568,1.2687005125568,1.2687005125568,1.2687005125568,19,10,1.76822374049916,1.76822374049916,1.76822374049916,1.76822374049916,0.379489621704904,0.0181852501400678,0.0181852501400678,0.0181852501400678,0.0181852501400678
395,"scopus2838","scopus2838_6",168,"scopus2838_f","parathion","LD50","CI_95","Parathion 10G","LD50","CI_95","Colinus virginianus","Charles C. Brown","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","mixed","oral-proventriculus","acute","n/a","n/a","starved","432","YES","n/a","NO","granules",1984,"n/a",6,10,1.32616780537437,1.32616780537437,1.32616780537437,1.32616780537437,13,10,3.53644748099831,3.53644748099831,3.53644748099831,3.53644748099831,0.773189888233482,0.122856088988309,0.122856088988309,0.122856088988309,0.122856088988309
396,"scopus2838","scopus2838_7",168,"scopus2838_g","Disulfoton","LD50","CI_95","Di-Syston 15G","LD50","CI_95","Colinus virginianus","Charles C. Brown","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","mixed","oral-proventriculus","acute","n/a","n/a","starved","432","YES","n/a","NO","granules",1984,"n/a",12,10,3.09439154587352,3.09439154587352,3.09439154587352,3.09439154587352,29,10,2.21027967562395,2.21027967562395,2.21027967562395,2.21027967562395,0.882389180198474,0.072303815490401,0.072303815490401,0.072303815490401,0.072303815490401
397,"scopus2838","scopus2838_8",168,"scopus2838_h","Fonofos","LD50","CI_95","Dyfonate 20G","LD50","CI_95","Colinus virginianus","Charles C. Brown","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","mixed","oral-proventriculus","acute","n/a","n/a","starved","432","YES","n/a","NO","granules",1984,"n/a",12,10,0.884111870249578,0.884111870249578,0.884111870249578,0.884111870249578,14,10,1.32616780537437,1.32616780537437,1.32616780537437,1.32616780537437,0.154150679827258,0.0144012179542385,0.0144012179542385,0.0144012179542385,0.0144012179542385
398,"scopus2838","scopus2838_9",168,"scopus2838_i","Phorate","LD50","CI_95","Thimet 15G","LD50","CI_95","Colinus virginianus","Charles C. Brown","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","mixed","oral-proventriculus","acute","n/a","n/a","starved","432","YES","n/a","NO","granules",1984,"n/a",7,9,1.73460226672397,1.73460226672397,1.73460226672397,1.73460226672397,21,10,4.42055935124789,4.42055935124789,4.42055935124789,4.42055935124789,1.09861228866811,0.105716440343357,0.105716440343357,0.105716440343357,0.105716440343357
399,"scopus2838","scopus2838_10",168,"scopus2838_j","Terbufos","LD50","CI_95","Counter 15G","LD50","CI_95","Colinus virginianus","Charles C. Brown","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","mixed","oral-proventriculus","acute","n/a","n/a","starved","432","YES","n/a","NO","granules",1984,"n/a",15,10,1.76822374049916,1.76822374049916,1.76822374049916,1.76822374049916,26,10,3.53644748099831,3.53644748099831,3.53644748099831,3.53644748099831,0.550046336919272,0.0323967491757302,0.0323967491757302,0.0323967491757302,0.0323967491757302
400,"scopus2838","scopus2838_11",168,"scopus2838_k","Bendiocarb","LD50","CI_95","Tattoo 10G","LD50","CI_95","Colinus virginianus","Charles C. Brown","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","mixed","oral-proventriculus","acute","n/a","n/a","starved","432","YES","n/a","NO","granules",1984,"n/a",21,8,2.11450085426133,2.11450085426133,2.11450085426133,2.11450085426133,33,10,4.86261528637268,4.86261528637268,4.86261528637268,4.86261528637268,0.451985123743057,0.0318511857184703,0.0318511857184703,0.0318511857184703,0.0318511857184703
401,"scopus2838","scopus2838_12",168,"scopus2838_l","Carbofuran","LD50","CI_95","Furadan 10G","LD50","CI_95","Colinus virginianus","Charles C. Brown","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","mixed","oral-proventriculus","acute","n/a","n/a","starved","432","YES","n/a","NO","granules",1984,"n/a",12,12,3.18039400125194,3.18039400125194,3.18039400125194,3.18039400125194,12,12,1.8173680007154,1.8173680007154,1.8173680007154,1.8173680007154,0,0.0931786975918307,0.0931786975918307,0.0931786975918307,0.0931786975918307
402,"scopus2838","scopus2838_13",168,"scopus2838_m","Aldicarb","LD50","CI_95","Temik 15G","LD50","CI_95","Colinus virginianus","Charles C. Brown","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","mixed","oral-proventriculus","acute","n/a","n/a","starved","432","YES","n/a","NO","granules",1984,"n/a",2,8,0.380610153767039,0.380610153767039,0.380610153767039,0.380610153767039,2.5,10,0.663083902687184,0.663083902687184,0.663083902687184,0.663083902687184,0.22314355131421,0.106564864208101,0.106564864208101,0.106564864208101,0.106564864208101
403,"wos2085","wos2085_1",48,"wos2085_a","chlorantraniliprole","LC50","CI_95","Altacor","LC50","CI_95","Ceriodaphnia dubia","Washington State University","Branchiopoda","Arthropoda","Animalia","Aquatic","neonate","insecticide","n/a","environmental","acute","25","7.6","fed","24","NO","90","NO","Water-dispersible granules",2022,"n/a",6,120,1.5150750907414,1.50855636622526,1.45058419190513,1.36302600053655,8.5,120,1.5150750907414,1.50855636622526,1.45058419190513,1.36302600053655,0.348306694268216,0.0955335395754834,0.0947132276301524,0.0875736464388298,0.0773207100378737
404,"wos937","wos937_1",672,"wos937_a","chlorpyrifos","LC50","CI_95","Judo 40 EC","LC50","CI_95","Perionyx excavatus","University of Ruhuna","Clitellata","Annelida","Animalia","Terrestrial","adult","insecticide","n/a","environmental","chronic","26","6.65","fed","n/a","YES","n/a","NO","Emulsifiable concentrate",2010,"n/a",122,40,11.3709908776285,11.2150489561745,9.73661424736215,7.22714471625613,100,40,9.88781815445956,9.75221648362997,8.46662108466274,6.28447366630968,-0.198850858745165,0.0184640375925474,0.0179610780824496,0.0135377341633136,0.00745870714700841
405,"wos937","wos937_2",672,"wos937_b","Carbofuran","LC50","CI_95","Curator","LC50","CI_95","Perionyx excavatus","University of Ruhuna","Clitellata","Annelida","Animalia","Terrestrial","adult","insecticide","n/a","environmental","chronic","26","6.65","fed","n/a","YES","n/a","NO","granules",2010,"n/a",9,40,0.494390907722978,0.487610824181499,0.423331054233137,0.314223683315484,8,40,0.494390907722978,0.487610824181499,0.423331054233137,0.314223683315484,-0.117783035656384,0.00683665964461358,0.00665042935948095,0.00501260249119023,0.00276172759600129
406,"wos937","wos937_3",672,"wos937_c","mancozeb","LC50","CI_95","Dithane M 45","LC50","CI_95","Perionyx excavatus","University of Ruhuna","Clitellata","Annelida","Animalia","Terrestrial","adult","fungicide","n/a","environmental","chronic","26","6.65","fed","n/a","YES","n/a","NO","wettable powder",2010,"n/a",541,40,24.2251544784259,23.8929303848934,20.7432216574237,15.3969604824587,500,40,21.753199939811,21.4548762639859,18.626566386258,13.8258420658813,-0.0788111804242897,0.00389791857160851,0.00379173945421068,0.00285793316592782,0.00157459780737492
407,"wos848","wos848_1",117,"wos848_a","clomazone","LC50","CI_95","Rampa EC","LC50","CI_95","Danio rerio","University of Masaryk","Teleostei ","Chordata","Animalia","Aquatic","embryo","herbicide","n/a","environmental","acute","26","7.1","n/a","3","YES","140","NO","Emulsifiable concentrate",2017,"n/a",61.4,120,5.15125530852075,5.10428925164348,4.67124462992179,3.9679732652725,9.6,120,0.101005006049427,0.100084102973402,0.0915930319592508,0.0778033973582843,-1.85564673667931,0.00714934951673066,0.00701957685726594,0.00587902899820417,0.0042420702267922
408,"wos848","wos848_2",117,"wos848_a","clomazone","LC50","CI_95","GAT Cenit 36 CS","LC50","CI_95","Danio rerio","University of Masaryk","Teleostei ","Chordata","Animalia","Aquatic","embryo","herbicide","n/a","environmental","acute","26","7.1","n/a","3","YES","140","NO","Aqueous capsule suspensions",2017,"n/a",61.4,120,5.15125530852075,5.10428925164348,4.67124462992179,3.9679732652725,92.5,120,2.47462264821095,2.45206052284834,2.24402928300164,1.90618323527796,0.409798809365283,0.00775435635150867,0.00761360180540381,0.00637653617944464,0.00460105134455845
411,"wos303","wos303_1",24,"wos303_a","azoxystrobin","LC50","CI_95","Quadris","LC50","CI_95","Enchytraeus albidus","Complutense, University of Madrid","Clitellata","Annelida","Animalia","Terrestrial","adult","fungicide","n/a","environmental","acute","20","6","n/a","n/a","YES","n/a","NO","Aqueous suspension concentrates",2022,"n/a",20.54,30,0.381375266587003,0.374184547011961,0.303914841169384,0.181283512519361,18.44,30,0.88987562203634,0.873097276361243,0.70913462939523,0.422994862545176,-0.107851986371964,0.00267357454668042,0.00257370606375856,0.00169781773871962,0.000604093084851905
412,"wos303","wos303_1",48,"wos303_b","azoxystrobin","LC50","CI_95","Quadris","LC50","CI_95","Enchytraeus albidus","Complutense, University of Madrid","Clitellata","Annelida","Animalia","Terrestrial","adult","fungicide","n/a","environmental","acute","20","6","n/a","n/a","YES","n/a","NO","Aqueous suspension concentrates",2022,"note negative CI.",18.76,30,0.278697310198194,0.273442553585664,0.222091614700704,0.132476412994918,18.12,30,0.317812722155836,0.311820455843301,0.253262367641154,0.151069593766134,-0.0347106429632454,0.00052832697452548,0.000508591892330719,0.0003355069752243,0.000119375265689841
413,"wos303","wos303_1",72,"wos303_c","azoxystrobin","LC50","CI_95","Quadris","LC50","CI_95","Enchytraeus albidus","Complutense, University of Madrid","Clitellata","Annelida","Animalia","Terrestrial","adult","fungicide","n/a","environmental","acute","20","6","n/a","n/a","YES","n/a","NO","Aqueous suspension concentrates",2022,"n/a",17.65,30,0.171129927314681,0.167903322377162,0.136372044114467,0.0813451658740723,16.98,30,0.254250177724668,0.249456364674641,0.202609894112923,0.120855675012907,-0.0386996024961044,0.000318213464725421,0.000306326945231549,0.000202077202515658,7.19002033386616e-05
414,"wos303","wos303_1",168,"wos303_d","azoxystrobin","LC50","CI_95","Quadris","LC50","CI_95","Enchytraeus albidus","Complutense, University of Madrid","Clitellata","Annelida","Animalia","Terrestrial","adult","fungicide","n/a","environmental","acute","20","6","n/a","n/a","YES","n/a","NO","Aqueous suspension concentrates",2022,"n/a",16.76,30,0.122235662367629,0.119930944555116,0.0974086029389052,0.0581036899100516,15.29,30,0.205355912777617,0.201483986852594,0.163646452937361,0.0976141990488867,-0.0917960751129663,0.00023357678324117,0.000224851775360979,0.000148329810527378,5.27765794722796e-05
419,"wos70","wos70_1",96,"wos70_a","guthion","LC50","CI_95","Guthion 2S","LC50","CI_95","Xenopus laevis","Environmental Research Lab, Corvallis","Amphibia","Chordata","Animalia","Aquatic","embryo","insecticide","n/a","environmental","acute","24","7.4","n/a","n/a","YES","46","NO","Emulsifiable concentrate",1994,"Extracted guthion test 4 because it had the same test volume as the formulation test and reached an endpoint due to an appropriately broad concentration range  (unlike test 1 and 2). Test 3 did not have a calculable CI. ",10.63,60,0.219890562875948,0.21574254324681,0.174855703023003,0.102262494241691,1.6,60,0.174912947742232,0.171613386673599,0.139089763768298,0.0813451658740723,-1.89367656310812,0.0123788962114971,0.0119162698040775,0.00782759492547205,0.00267732752038401
424,"scopus3664","scopus3664_1",96,"scopus3664_a","fenvalerate","LC50","CI_95","Emulsified fenvalerate","LC50","CI_95","Melanotaenia fluviatilis","Murray river","Teleostei ","Chordata","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","25","7","n/a","n/a","NO","20","NO","Emulsifiable concentrate",1994,"repeated experiment 4-5 times, calculated LC50 each time then reported average and a SE. This isn't the SE I want. Luckily reported 95% CI of each replicate. Selected the middle one (if 4 selected 2nd or replicate with a CI). ",14.3,16,19.5641506442736,19.4803108706866,18.7392214590412,17.6349371245395,12.3,16,10.6500292476022,10.6043898504697,10.2009670772238,9.59983387834644,-0.15066027488749,2.62146563918388,2.59904584055493,2.40505637348019,2.12995292128285
425,"scopus3664","scopus3664_2",96,"scopus3664_b","esfenvalerate","LC50","CI_95","Emulsified esfenvalerate","LC50","CI_95","Melanotaenia fluviatilis","Murray river","Teleostei ","Chordata","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","25","7","n/a","n/a","NO","20","NO","Emulsifiable concentrate",1994,"repeated experiment 4-5 times, calculated LC50 each time then reported average and a SE. This isn't the SE I want. Luckily reported 95% CI of each replicate. Selected the middle one (if 4 selected 2nd or replicate with a CI). ",0.9,16,0.187665713614135,0.186861495162461,0.179752723827733,0.169160068340906,1.8,16,0.703746426053008,0.70073060685923,0.674072714353999,0.634350256278399,0.693147180559945,0.196337256928269,0.194658103977379,0.180129071336582,0.159524926705207
426,"scopus3713","scopus3713_1",96,"scopus3713_a","methyl parathion","LC50","CI_95","Penncap-M","LC50","CI_95","Pimephales promelas","Environmental Research Laboratory-Duluth Fish Culture Unit","Teleostei ","Chordata","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","25","7.6","n/a","n/a","YES","45.8","NO","Aqueous capsule suspensions",1982,"water age changed. 5 weeks old. Static. Renewal values were ignored as both were available.",4.46,20,1.78688820710056,1.73311774404706,1.17909452307237,0.294344383524073,8.17,20,0.363110972565888,0.352184354405286,0.239602095597595,0.05981329718671,0.605320142839939,0.162493790548471,0.152861508771674,0.0707520859667407,0.00440913616484352
427,"scopus3713","scopus3713_2",96,"scopus3713_b","methyl parathion","LC50","CI_95","Penncap-M","LC50","CI_95","Pimephales promelas","Environmental Research Laboratory-Duluth Fish Culture Unit","Teleostei ","Chordata","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","25","7.6","n/a","n/a","YES","45.8","NO","Aqueous capsule suspensions",1982,"water age changed. 10 weeks old. Static. Renewal values were ignored as both were available.",1.22,20,0.14333327864443,0.139020139896823,0.094579774577998,0.0236105120473855,3.47,20,0.267555453469602,0.259504261140737,0.176548912545596,0.0440729558217863,1.0453037352136,0.0197482593353114,0.0185776250736764,0.00859867037053739,0.000535852872495192
428,"scopus3713","scopus3713_3",96,"scopus3713_c","chlorpyrifos","LC50","CI_95","Dursban 10 CR","LC50","CI_95","Pimephales promelas","Environmental Research Laboratory-Duluth Fish Culture Unit","Teleostei ","Chordata","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","25","7.6","n/a","n/a","YES","45.8","NO","Aqueous capsule suspensions",1982,"water age changed. 10 weeks old. Static.  Renewal values were ignored as both were available.",0.15,20,0.0191111038192573,0.0185360186529098,0.0126106366103997,0.00314806827298474,0.28,20,0.0382222076385146,0.0370720373058195,0.0252212732207995,0.00629613654596948,0.624154309072994,0.0348670375848461,0.0328001947251539,0.0151815994462431,0.000946088560414531
429,"scopus3713","scopus3713_4",96,"scopus3713_d","diazinon","LC50","CI_95","Knox Out 2 FM","LC50","CI_95","Pimephales promelas","Environmental Research Laboratory-Duluth Fish Culture Unit","Teleostei ","Chordata","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","25","7.6","n/a","n/a","YES","45.8","NO","Aqueous capsule suspensions",1982,"water age changed. 1 week old. Static. Renewal values were ignored as both were available.",4.3,20,0.429999835933289,0.41706041969047,0.283739323733994,0.0708315361421566,6.1,20,0.716666393222148,0.695100699484116,0.47289887288999,0.118052560236928,0.349673748479749,0.0238030216399952,0.0223920298057734,0.0103641710102071,0.000645875532789357
430,"scopus3713","scopus3713_5",96,"scopus3713_e","diazinon","LC50","CI_95","Knox Out 2 FM","LC50","CI_95","Pimephales promelas","Environmental Research Laboratory-Duluth Fish Culture Unit","Teleostei ","Chordata","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","25","7.6","n/a","n/a","YES","45.8","NO","Aqueous capsule suspensions",1982,"water age changed. 11 weeks old. Static. Renewal values were ignored as both were available.",2.1,20,0.382222076385146,0.370720373058195,0.252212732207995,0.0629613654596948,5.1,20,0.477777595481432,0.463400466322744,0.315265915259993,0.0787017068246185,0.887303195000903,0.0419041215991264,0.0394201355619397,0.0182456449796325,0.00113703408219526
433,"scopus1069","scopus1069_1",48,"scopus1069_a","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Chironomus plumosus","Columbia National Fisheries Research Laboratory","Insecta","Arthropoda","Animalia","Aquatic","larvae","herbicide","n/a","environmental","acute","22","7.2","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",55,10,18.5663492752411,17.9777900730324,12.1152744278753,3.30547168663398,18,10,6.18878309174705,5.99259669101081,4.03842480929178,1.10182389554466,-1.11696142733631,0.232166570561085,0.217680368243767,0.0988583063160311,0.00735891076711401
434,"scopus1069","scopus1069_2",24,"scopus1069_b","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","12","7.2","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",140,10,13.2616780537437,12.8412786235946,8.65376744848238,2.36105120473855,8.3,10,0.707289496199662,0.684868193258378,0.46153426391906,0.12592273091939,-2.82538690780675,0.016234765387489,0.0152217853731442,0.00691288761240073,0.000514588252403585
435,"scopus1069","scopus1069_2",96,"scopus1069_c","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","12","7.2","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",140,10,13.2616780537437,12.8412786235946,8.65376744848238,2.36105120473855,8.3,10,0.707289496199662,0.684868193258378,0.46153426391906,0.12592273091939,-2.82538690780675,0.016234765387489,0.0152217853731442,0.00691288761240073,0.000514588252403585
436,"scopus1069","scopus1069_3",24,"scopus1069_d","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Pimephales promelas","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","22","7.2","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",97,10,10.1672865078701,9.84498027808919,6.63455504383649,1.81013925696622,2.4,10,0.221027967562395,0.214021310393243,0.144229457474706,0.0393508534123092,-3.69924224114948,0.0194681710857796,0.0182534403671615,0.00828969655691459,0.00061707649586643
437,"scopus1069","scopus1069_3",96,"scopus1069_e","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Pimephales promelas","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","22","7.2","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",97,10,10.1672865078701,9.84498027808919,6.63455504383649,1.81013925696622,2.3,10,0.221027967562395,0.214021310393243,0.144229457474706,0.0393508534123092,-3.74180185556828,0.020221724709921,0.018959975463916,0.00861056546935488,0.000640961648086625
438,"scopus1069","scopus1069_4",24,"scopus1069_f","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Ictalurus punctatus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","22","7.2","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",130,10,13.2616780537437,12.8412786235946,8.65376744848238,2.36105120473855,13,10,1.32616780537437,1.28412786235946,0.865376744848238,0.236105120473855,-2.30258509299405,0.0208132668403724,0.0195146078921642,0.00886244864525601,0.000659711572946435
439,"scopus1069","scopus1069_4",96,"scopus1069_g","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Ictalurus punctatus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","22","7.2","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",130,10,13.2616780537437,12.8412786235946,8.65376744848238,2.36105120473855,13,10,1.32616780537437,1.28412786235946,0.865376744848238,0.236105120473855,-2.30258509299405,0.0208132668403724,0.0195146078921642,0.00886244864525601,0.000659711572946435
440,"scopus1069","scopus1069_5",24,"scopus1069_h","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","22","7.2","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",150,10,17.6822374049916,17.1217048314595,11.5383565979765,3.14806827298474,6.4,10,0.972523057274536,0.94169376573027,0.634609612888708,0.173143755014161,-3.15433730373063,0.0369869146328761,0.03467908914719,0.0157493119169786,0.0011723626001642
441,"scopus1069","scopus1069_5",96,"scopus1069_i","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","22","7.2","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",140,10,13.2616780537437,12.8412786235946,8.65376744848238,2.36105120473855,5,10,0.707289496199662,0.684868193258378,0.46153426391906,0.12592273091939,-3.3322045101752,0.028983403828862,0.0271749632308261,0.012341355634751,0.000918677835436725
442,"scopus1069","scopus1069_6",24,"scopus1069_j","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","12","6.5","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",240,10,22.1027967562394,21.4021310393243,14.4229457474706,3.93508534123092,14,10,1.32616780537437,1.28412786235946,0.865376744848238,0.236105120473855,-2.84158159372673,0.0174545531070362,0.0163654635492423,0.00743228257838616,0.000553251480108056
443,"scopus1069","scopus1069_6",96,"scopus1069_k","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","12","6.5","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",140,10,13.2616780537437,12.8412786235946,8.65376744848238,2.36105120473855,7.6,10,0.663083902687184,0.642063931179729,0.432688372424119,0.118052560236928,-2.91349417531702,0.0165852594731987,0.0155504101250203,0.00706213068216445,0.000525697753202541
444,"scopus1069","scopus1069_7",24,"scopus1069_l","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","12","9.5","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",240,10,22.1027967562394,21.4021310393243,14.4229457474706,3.93508534123092,2.4,10,0.221027967562395,0.214021310393243,0.144229457474706,0.0393508534123092,-4.60517018598809,0.0169629730710982,0.015904556007792,0.00722296402897505,0.00053767002231842
445,"scopus1069","scopus1069_7",96,"scopus1069_m","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","12","9.5","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",240,10,22.1027967562394,21.4021310393243,14.4229457474706,3.93508534123092,1.4,10,0.132616780537437,0.128412786235946,0.0865376744848238,0.0236105120473855,-5.14416668672078,0.0174545531070362,0.0163654635492423,0.00743228257838616,0.000553251480108056
446,"scopus1069","scopus1069_8",24,"scopus1069_n","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","22","6.5","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",240,10,22.1027967562394,21.4021310393243,14.4229457474706,3.93508534123092,7.6,10,0.663083902687184,0.642063931179729,0.432688372424119,0.118052560236928,-3.45249067604971,0.0160936794372608,0.01508950258357,0.00685281213275333,0.000510116295412905
447,"scopus1069","scopus1069_8",96,"scopus1069_o","glyphosate-IPA","LC50","CI_95","Roundup","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","22","6.5","n/a","n/a","YES","40","NO","soluble concentrate",1979,"sample sizes extracted from Methods for acute toxicity tests with fish, macroinvertebrates and amphibians.1975, which was followed for acute toxicity tests.",140,10,13.2616780537437,12.8412786235946,8.65376744848238,2.36105120473855,4.2,10,0.353644748099831,0.342434096629189,0.23076713195953,0.0629613654596948,-3.50655789731998,0.0160628969489583,0.015060640791052,0.00683970471315188,0.000509140592562749
